data;temperatura_min;temperatura_media;temperatura_max;flag_t;umr_min;umr_media;umr_max;flag_umr;precipitazione;flag_prec;vvento_media;vvento_max;flag_vv;dvento;dvento_set;flag_dv;radsolare_media;radsolare_max;flag_rad;pressione;flag_pres;
2023-02-16 23:30:00;9.53;9.72;9.85;1;76.39;76.72;76.97;1;0.00;1;3.57;5.23;1;256.65;247.50;1;0.00;0.00;1;1018.18;1;
2023-02-17 00:00:00;9.55;9.63;9.72;1;75.90;76.26;76.76;1;0.00;1;3.01;4.30;1;263.04;270.00;1;0.00;0.00;1;1018.06;1;
2023-02-17 00:30:00;9.32;9.49;9.60;1;75.74;76.05;76.31;1;0.00;1;2.95;3.93;1;265.90;270.00;1;0.00;0.00;1;1018.09;1;
2023-02-17 01:00:00;9.10;9.27;9.40;1;76.01;76.38;76.87;1;0.00;1;2.24;3.77;1;258.42;270.00;1;0.00;0.00;1;1018.06;1;
2023-02-17 01:30:00;9.20;9.34;9.43;1;75.99;76.32;76.68;1;0.00;1;0.88;1.59;1;309.80;292.50;1;0.00;0.00;1;1018.19;1;
2023-02-17 02:00:00;9.14;9.34;9.46;1;75.31;76.19;76.77;1;0.00;1;1.05;1.95;1;302.09;292.50;1;0.00;0.00;1;1018.30;1;
2023-02-17 02:30:00;8.65;8.94;9.22;1;76.37;77.69;78.80;1;0.00;1;2.02;2.68;1;283.61;292.50;1;0.00;0.00;1;1018.24;1;
2023-02-17 03:00:00;8.27;8.55;8.74;1;78.84;79.25;79.98;1;0.00;1;1.99;2.51;1;264.59;270.00;1;0.00;0.00;1;1018.01;1;
2023-02-17 03:30:00;7.96;8.19;8.35;1;79.69;80.45;81.42;1;0.00;1;2.09;2.49;1;264.19;270.00;1;0.00;0.00;1;1017.74;1;
2023-02-17 04:00:00;7.50;7.68;7.93;1;80.48;81.67;82.62;1;0.00;1;2.24;3.04;1;269.56;270.00;1;0.00;0.00;1;1017.79;1;
2023-02-17 04:30:00;7.31;7.44;7.53;1;82.24;83.05;83.70;1;0.00;1;2.66;3.22;1;282.78;292.50;1;0.00;0.00;1;1017.81;1;
2023-02-17 05:00:00;6.79;7.16;7.60;1;80.90;81.90;83.81;1;0.00;1;2.71;3.23;1;284.34;292.50;1;0.00;0.00;1;1017.85;1;
2023-02-17 05:30:00;6.44;6.67;6.82;1;79.54;81.48;83.43;1;0.00;1;2.85;3.24;1;283.70;292.50;1;0.00;0.00;1;1017.82;1;
2023-02-17 06:00:00;6.40;6.98;7.39;1;76.39;79.41;81.90;1;0.00;1;2.73;3.05;1;290.00;292.50;1;0.00;0.00;1;1018.00;1;
2023-02-17 06:30:00;5.97;6.63;7.25;1;75.87;77.64;79.40;1;0.00;1;2.86;4.15;1;274.49;270.00;1;0.00;0.00;1;1018.04;1;
2023-02-17 07:00:00;5.75;5.87;5.99;1;78.20;79.16;80.31;1;0.00;1;3.64;4.32;1;275.21;270.00;1;0.00;0.00;1;1018.31;1;
2023-02-17 07:30:00;5.98;6.32;6.62;1;76.49;78.34;79.69;1;0.00;1;3.88;4.33;1;282.42;292.50;1;0.00;12.69;1;1018.74;1;
2023-02-17 08:00:00;6.61;6.80;7.16;1;75.11;76.24;77.02;1;0.00;1;3.50;3.97;1;286.82;292.50;1;60.06;111.97;1;1019.09;1;
2023-02-17 08:30:00;7.09;7.70;8.21;1;71.41;73.51;75.48;1;0.00;1;2.55;3.22;1;291.87;292.50;1;159.81;216.02;1;1019.37;1;
2023-02-17 09:00:00;8.20;9.15;10.29;1;65.68;69.16;71.54;1;0.00;1;1.63;2.86;1;297.89;292.50;1;256.63;308.74;1;1019.67;1;
2023-02-17 09:30:00;10.32;11.05;11.78;1;60.77;63.31;65.82;1;0.00;1;1.41;2.48;1;284.91;292.50;1;327.80;390.03;1;1019.74;1;
2023-02-17 10:00:00;11.81;12.50;13.40;1;57.38;59.70;61.47;1;0.00;1;0.85;1.93;1;302.07;292.50;1;365.08;476.42;1;1019.80;1;
2023-02-17 10:30:00;12.94;13.34;13.77;1;55.29;56.96;60.26;1;0.00;1;0.98;2.30;1;95.16;90.00;1;416.86;543.38;1;1019.81;1;
2023-02-17 11:00:00;12.26;12.43;12.87;1;53.30;55.11;57.31;1;0.00;1;3.21;5.04;1;36.08;45.00;1;515.33;567.48;1;1019.84;1;
2023-02-17 11:30:00;12.12;12.35;12.75;1;54.14;56.21;58.56;1;0.00;1;3.27;4.50;1;51.93;67.50;1;583.61;601.68;1;1019.79;1;
2023-02-17 12:00:00;11.64;11.90;12.44;1;57.32;60.39;64.13;1;0.00;1;3.06;4.49;1;52.54;45.00;1;610.47;616.22;1;1019.75;1;
2023-02-17 12:30:00;11.64;11.90;12.13;1;62.91;64.92;67.83;1;0.00;1;4.27;7.45;1;47.75;45.00;1;615.76;619.22;1;1019.53;1;
2023-02-17 13:00:00;11.98;12.19;12.58;1;63.05;64.28;65.96;1;0.00;1;6.20;7.46;1;54.38;45.00;1;579.39;614.34;1;1019.13;1;
2023-02-17 13:30:00;12.58;12.92;13.21;1;62.52;64.01;65.83;1;0.00;1;4.87;5.79;1;64.94;67.50;1;578.80;591.13;1;1018.86;1;
2023-02-17 14:00:00;13.04;13.28;13.74;1;61.36;62.79;63.62;1;0.00;1;4.22;4.69;1;70.18;67.50;1;538.19;561.81;1;1018.59;1;
2023-02-17 14:30:00;13.22;13.44;13.69;1;61.52;62.28;63.12;1;0.00;1;3.52;4.32;1;74.25;67.50;1;481.54;508.85;1;1018.52;1;
2023-02-17 15:00:00;13.63;14.18;14.68;1;60.53;62.10;63.54;1;0.00;1;3.46;4.13;1;81.65;90.00;1;409.46;451.66;1;1018.56;1;
2023-02-17 15:30:00;13.78;14.10;14.69;1;61.02;63.69;65.81;1;0.00;1;2.75;3.58;1;97.01;90.00;1;311.06;380.92;1;1018.46;1;
2023-02-17 16:00:00;13.93;14.10;14.34;1;64.15;64.78;65.41;1;0.00;1;2.11;3.02;1;106.97;112.50;1;227.46;306.64;1;1018.40;1;
2023-02-17 16:30:00;13.82;13.95;14.14;1;64.80;65.79;66.37;1;0.00;1;1.82;2.47;1;106.96;112.50;1;131.65;183.59;1;1018.57;1;
2023-02-17 17:00:00;13.05;13.31;13.79;1;66.44;68.54;69.97;1;0.00;1;0.96;1.94;1;106.97;112.50;1;33.88;81.21;1;1018.76;1;
2023-02-17 17:30:00;13.10;13.20;13.33;1;69.80;70.13;70.51;1;0.00;1;0.39;1.03;1;155.34;112.50;1;0.00;0.00;1;1018.82;1;
2023-02-17 18:00:00;12.82;13.03;13.28;1;69.91;70.83;72.03;1;0.00;1;0.38;1.22;1;297.58;225.00;1;0.00;0.00;1;1018.94;1;
2023-02-17 18:30:00;12.60;12.74;12.90;1;71.90;72.38;72.92;1;0.00;1;0.48;1.21;1;258.62;247.50;1;0.00;0.00;1;1019.23;1;
2023-02-17 19:00:00;12.31;12.42;12.54;1;72.94;73.60;74.06;1;0.00;1;0.73;1.39;1;263.48;270.00;1;0.00;0.00;1;1019.38;1;
2023-02-17 19:30:00;12.24;12.36;12.46;1;73.78;74.06;74.42;1;0.00;1;0.55;1.40;1;282.56;292.50;1;0.00;0.00;1;1019.56;1;
2023-02-17 20:00:00;11.94;12.31;12.47;1;73.69;74.00;74.97;1;0.00;1;0.83;1.76;1;289.79;292.50;1;0.00;0.00;1;1019.67;1;
2023-02-17 20:30:00;10.66;11.29;11.92;1;75.01;76.49;77.83;1;0.00;1;2.09;2.69;1;275.60;270.00;1;0.00;0.00;1;1019.85;1;
2023-02-17 21:00:00;9.96;10.22;10.65;1;77.88;78.13;78.46;1;0.00;1;2.67;3.19;1;279.39;270.00;1;0.00;0.00;1;1019.96;1;
2023-02-17 21:30:00;9.23;9.57;9.92;1;77.56;77.90;78.17;1;0.00;1;2.92;3.57;1;281.90;292.50;1;0.00;0.00;1;1019.98;1;
2023-02-17 22:00:00;8.80;8.98;9.27;1;77.49;77.71;78.05;1;0.00;1;3.17;3.78;1;284.98;292.50;1;0.00;0.00;1;1019.81;1;
2023-02-17 22:30:00;8.54;8.64;8.78;1;77.40;77.73;78.07;1;0.00;1;3.32;3.79;1;283.59;292.50;1;0.00;0.00;1;1019.61;1;
2023-02-17 23:00:00;8.45;8.53;8.63;1;77.19;77.63;78.20;1;0.00;1;3.39;3.78;1;284.21;292.50;1;0.00;0.00;1;1019.62;1;
2023-02-17 23:30:00;8.33;8.48;8.58;1;77.42;77.81;78.31;1;0.00;1;3.33;3.78;1;286.10;292.50;1;0.00;0.00;1;1019.58;1;
2023-02-18 00:00:00;8.00;8.18;8.37;1;76.34;76.81;77.49;1;0.00;1;3.68;4.66;1;283.11;292.50;1;0.00;0.00;1;1019.60;1;
2023-02-18 00:30:00;8.00;8.08;8.27;1;75.58;76.18;76.66;1;0.00;1;3.63;4.52;1;289.63;292.50;1;0.00;0.00;1;1019.73;1;
2023-02-18 01:00:00;8.29;8.47;8.56;1;74.18;74.88;75.76;1;0.00;1;3.49;4.33;1;295.73;292.50;1;0.00;0.00;1;1019.69;1;
2023-02-18 01:30:00;8.45;8.63;8.73;1;75.11;75.92;76.63;1;0.00;1;3.24;4.11;1;304.86;315.00;1;0.00;0.00;1;1019.62;1;
2023-02-18 02:00:00;8.61;8.79;8.92;1;75.52;76.36;77.21;1;0.00;1;3.08;3.94;1;309.14;315.00;1;0.00;0.00;1;1019.44;1;
2023-02-18 02:30:00;8.43;8.53;8.64;1;76.14;77.26;79.04;1;0.00;1;3.18;4.13;1;303.54;292.50;1;0.00;0.00;1;1019.09;1;
2023-02-18 03:00:00;7.70;8.35;8.68;1;74.66;76.78;79.77;1;0.00;1;3.33;4.14;1;297.47;292.50;1;0.00;0.00;1;1018.83;1;
2023-02-18 03:30:00;7.64;7.87;8.24;1;75.01;77.97;79.60;1;0.00;1;3.51;4.33;1;294.37;292.50;1;0.00;0.00;1;1018.76;1;
2023-02-18 04:00:00;8.24;8.36;8.53;1;71.88;73.50;74.89;1;0.00;1;3.47;4.29;1;296.35;292.50;1;0.00;0.00;1;1018.77;1;
2023-02-18 04:30:00;8.48;8.61;8.74;1;71.11;71.69;72.27;1;0.00;1;2.83;3.96;1;299.76;292.50;1;0.00;0.00;1;1018.93;1;
2023-02-18 05:00:00;8.16;8.34;8.53;1;71.26;71.73;72.09;1;0.00;1;1.88;3.01;1;298.10;292.50;1;0.00;0.00;1;1019.16;1;
2023-02-18 05:30:00;7.84;8.03;8.17;1;70.95;71.94;73.11;1;0.00;1;1.84;2.86;1;294.59;292.50;1;0.00;0.00;1;1019.30;1;
2023-02-18 06:00:00;7.39;7.65;7.94;1;71.07;72.75;73.97;1;0.00;1;2.51;3.04;1;288.58;292.50;1;0.00;0.00;1;1019.25;1;
2023-02-18 06:30:00;6.69;7.06;7.45;1;73.26;74.87;76.32;1;0.00;1;2.64;3.77;1;268.11;270.00;1;0.00;0.00;1;1019.11;1;
2023-02-18 07:00:00;6.46;6.61;6.80;1;74.94;76.43;77.12;1;0.00;1;3.66;4.33;1;278.25;270.00;1;0.00;0.00;1;1018.92;1;
2023-02-18 07:30:00;6.88;7.50;7.96;1;68.68;71.40;74.98;1;0.00;1;3.68;4.49;1;293.30;292.50;1;0.00;16.14;1;1018.99;1;
2023-02-18 08:00:00;7.98;8.19;8.53;1;67.14;68.40;69.14;1;0.00;1;3.60;4.33;1;289.09;292.50;1;64.00;106.41;1;1019.15;1;
2023-02-18 08:30:00;8.53;8.98;9.48;1;64.60;65.89;67.36;1;0.00;1;3.27;4.51;1;287.94;292.50;1;163.78;211.02;1;1019.25;1;
2023-02-18 09:00:00;9.56;10.07;10.63;1;62.36;63.48;64.78;1;0.00;1;2.45;3.22;1;285.97;292.50;1;255.34;293.98;1;1019.32;1;
2023-02-18 09:30:00;10.70;11.28;11.80;1;59.12;61.12;62.55;1;0.00;1;2.07;3.21;1;285.57;292.50;1;339.00;379.81;1;1019.33;1;
2023-02-18 10:00:00;11.84;12.51;13.17;1;55.26;57.54;59.45;1;0.00;1;1.65;3.21;1;306.49;315.00;1;419.40;452.21;1;1019.29;1;
2023-02-18 10:30:00;13.02;13.23;13.53;1;53.57;55.39;58.82;1;0.00;1;1.79;3.01;1;32.32;90.00;1;484.69;513.95;1;1019.30;1;
2023-02-18 11:00:00;13.65;13.97;14.32;1;56.68;59.25;61.13;1;0.00;1;1.63;2.82;1;93.00;90.00;1;538.41;560.03;1;1019.36;1;
2023-02-18 11:30:00;12.78;13.83;14.37;1;57.00;58.80;60.10;1;0.00;1;2.32;3.20;1;93.01;90.00;1;580.84;598.91;1;1019.33;1;
2023-02-18 12:00:00;12.03;12.25;12.70;1;59.03;63.31;66.53;1;0.00;1;2.70;4.13;1;93.02;90.00;2;606.60;613.56;1;1019.15;1;
2023-02-18 12:30:00;12.43;12.66;12.90;1;63.15;64.20;65.43;1;0.00;1;3.46;4.13;1;93.02;90.00;2;617.29;620.77;1;1018.73;1;
2023-02-18 13:00:00;12.57;12.72;12.93;1;63.92;65.69;67.86;1;0.00;1;3.23;3.76;1;93.02;90.00;2;591.62;624.00;1;1018.28;1;
2023-02-18 13:30:00;12.52;12.71;12.92;1;64.41;66.61;67.80;1;0.00;1;3.06;3.57;1;93.01;90.00;2;572.24;606.45;1;1017.75;1;
2023-02-18 14:00:00;12.88;13.79;14.68;1;58.72;61.95;65.91;1;0.00;1;3.15;3.76;1;93.02;90.00;2;510.24;598.56;1;1017.38;1;
2023-02-18 14:30:00;13.47;14.11;14.85;1;56.92;59.56;61.81;1;0.00;1;2.77;3.22;1;93.02;90.00;2;494.26;544.49;1;1017.10;1;
2023-02-18 15:00:00;13.77;13.96;14.21;1;59.19;60.50;61.35;1;0.00;1;2.73;3.22;1;93.02;90.00;1;311.45;498.85;1;1016.88;1;
2023-02-18 15:30:00;13.76;13.97;14.21;1;60.53;61.91;62.88;1;0.00;1;2.00;2.67;1;93.03;90.00;1;293.94;370.81;1;1016.71;1;
2023-02-18 16:00:00;13.88;14.06;14.28;1;62.37;63.16;64.13;1;0.00;1;1.57;2.47;1;93.04;90.00;1;241.21;261.99;1;1016.52;1;
2023-02-18 16:30:00;13.86;14.03;14.18;1;62.46;64.23;65.17;1;0.00;1;1.19;2.30;1;93.02;90.00;1;165.04;229.34;1;1016.49;1;
2023-02-18 17:00:00;13.79;13.91;14.08;1;64.90;65.42;66.06;1;0.00;1;1.13;2.48;1;144.55;90.00;1;52.87;102.31;1;1016.47;1;
2023-02-18 17:30:00;13.15;13.41;13.79;1;65.48;66.36;66.97;1;0.00;1;1.27;2.85;1;202.72;202.50;1;0.00;0.00;1;1016.38;1;
2023-02-18 18:00:00;12.82;12.95;13.12;1;67.07;67.52;67.95;1;0.00;1;1.11;2.65;1;202.58;202.50;1;0.00;0.00;1;1016.39;1;
2023-02-18 18:30:00;12.35;12.59;12.88;1;67.99;68.83;69.73;1;0.00;1;1.28;3.56;1;206.59;202.50;1;0.00;0.00;1;1016.47;1;
2023-02-18 19:00:00;12.01;12.25;12.39;1;69.62;69.87;70.24;1;0.00;1;1.17;3.00;1;214.14;225.00;1;0.00;0.00;1;1016.59;1;
2023-02-18 19:30:00;11.51;11.80;12.02;1;70.44;70.96;71.36;1;0.00;1;1.70;3.75;1;229.22;247.50;1;0.00;0.00;1;1016.59;1;
2023-02-18 20:00:00;11.33;11.42;11.55;1;70.41;71.12;71.60;1;0.00;1;2.24;3.75;1;240.97;247.50;1;0.00;0.00;1;1016.49;1;
2023-02-18 20:30:00;10.71;11.15;11.48;1;69.39;70.10;70.66;1;0.00;1;2.88;4.68;1;243.44;247.50;1;0.00;0.00;1;1016.50;1;
2023-02-18 21:00:00;10.20;10.45;10.70;1;70.42;70.87;71.48;1;0.00;1;2.74;4.14;1;251.95;247.50;1;0.00;0.00;1;1016.52;1;
2023-02-18 21:30:00;9.36;9.73;10.12;1;71.68;73.03;73.85;1;0.00;1;2.56;3.75;1;280.98;292.50;1;0.00;0.00;1;1016.49;1;
2023-02-18 22:00:00;8.99;9.15;9.35;1;73.74;74.30;74.75;1;0.00;1;3.19;3.93;1;278.10;270.00;1;0.00;0.00;1;1016.32;1;
2023-02-18 22:30:00;9.07;9.15;9.26;1;72.95;73.30;73.72;1;0.00;1;3.29;3.96;1;279.28;270.00;1;0.00;0.00;1;1016.20;1;
2023-02-18 23:00:00;8.93;9.09;9.19;1;71.99;72.61;73.21;1;0.00;1;3.08;3.76;1;283.31;292.50;1;0.00;0.00;1;1016.09;1;
2023-02-18 23:30:00;8.81;8.94;9.13;1;71.30;71.94;72.51;1;0.00;1;2.63;3.56;1;268.38;270.00;1;0.00;0.00;1;1015.94;1;
2023-02-19 00:00:00;8.81;9.13;9.33;1;66.56;68.42;71.49;1;0.00;1;3.31;5.04;1;265.80;270.00;1;0.00;0.00;1;1015.66;1;
2023-02-19 00:30:00;8.87;9.01;9.24;1;66.97;67.46;68.00;1;0.00;1;3.15;4.49;1;277.56;270.00;1;0.00;0.00;1;1015.66;1;
2023-02-19 01:00:00;8.84;8.90;8.98;1;66.20;66.70;67.00;1;0.00;1;3.88;4.51;1;280.80;270.00;1;0.00;0.00;1;1015.51;1;
2023-02-19 01:30:00;8.78;8.87;8.98;1;65.23;65.88;66.35;1;0.00;1;3.73;4.67;1;273.85;270.00;1;0.00;0.00;1;1015.32;1;
2023-02-19 02:00:00;8.59;8.71;8.81;1;65.60;65.99;66.48;1;0.00;1;4.00;5.04;1;275.80;270.00;1;0.00;0.00;1;1015.13;1;
2023-02-19 02:30:00;8.64;8.70;8.81;1;65.32;65.71;66.18;1;0.00;1;3.71;4.32;1;278.03;270.00;1;0.00;0.00;1;1014.96;1;
2023-02-19 03:00:00;8.65;8.84;9.00;1;64.12;64.89;65.79;1;0.00;1;3.49;3.96;1;281.66;292.50;1;0.00;0.00;1;1014.74;1;
2023-02-19 03:30:00;8.78;8.93;9.09;1;63.87;64.76;66.10;1;0.00;1;2.68;3.59;1;290.79;292.50;1;0.00;0.00;1;1014.66;1;
2023-02-19 04:00:00;7.94;8.40;8.77;1;65.36;67.02;68.65;1;0.00;1;2.49;3.78;1;274.65;270.00;1;0.00;0.00;1;1014.51;1;
2023-02-19 04:30:00;7.65;7.91;8.08;1;68.90;69.65;71.40;1;0.00;1;3.17;4.13;1;279.61;270.00;1;0.00;0.00;1;1014.29;1;
2023-02-19 05:00:00;7.58;7.89;8.15;1;68.70;69.93;72.32;1;0.00;1;3.33;4.31;1;277.65;270.00;1;0.00;0.00;1;1014.37;1;
2023-02-19 05:30:00;7.99;8.28;8.76;1;63.43;67.98;71.06;1;0.00;1;3.48;4.33;1;280.25;270.00;1;0.00;0.00;1;1014.43;1;
2023-02-19 06:00:00;7.39;7.62;7.89;1;68.61;70.78;71.64;1;0.00;1;2.79;3.95;1;268.52;270.00;1;0.00;0.00;1;1014.43;1;
2023-02-19 06:30:00;7.23;7.36;7.50;1;71.30;72.39;73.49;1;0.00;1;3.25;4.31;1;270.78;270.00;1;0.00;0.00;1;1014.46;1;
2023-02-19 07:00:00;7.34;7.48;7.64;1;72.06;72.69;73.11;1;0.00;1;2.67;3.96;1;270.00;270.00;1;0.00;0.00;1;1014.52;1;
2023-02-19 07:30:00;7.62;7.83;8.18;1;71.16;71.97;72.67;1;0.00;1;2.52;3.74;1;273.60;270.00;1;0.00;35.68;1;1014.55;1;
2023-02-19 08:00:00;8.19;8.80;9.27;1;68.16;69.56;71.52;1;0.00;1;1.28;1.94;1;275.13;270.00;1;85.43;135.18;1;1014.66;1;
2023-02-19 08:30:00;9.33;9.97;10.95;1;63.46;66.28;68.02;1;0.00;1;1.21;2.49;1;280.32;270.00;1;182.97;228.12;1;1014.56;1;
2023-02-19 09:00:00;11.01;11.58;12.42;1;60.42;61.74;63.74;1;0.00;1;1.09;2.28;1;295.03;292.50;1;272.95;315.73;1;1014.57;1;
2023-02-19 09:30:00;12.50;12.94;13.33;1;57.33;58.37;59.96;1;0.00;1;0.90;1.92;1;326.07;315.00;1;357.70;395.24;1;1014.57;1;
2023-02-19 10:00:00;13.29;13.66;13.91;1;55.82;57.02;58.03;1;0.00;1;0.94;3.02;1;13.01;112.50;1;433.30;466.09;1;1014.47;1;
2023-02-19 10:30:00;12.03;12.62;13.86;1;59.18;62.56;65.56;1;0.00;1;1.44;2.47;1;86.81;67.50;1;499.25;529.83;1;1014.37;1;
2023-02-19 11:00:00;12.15;12.70;13.35;1;61.88;64.72;66.34;1;0.00;1;1.56;2.65;1;117.91;112.50;1;558.05;583.91;1;1014.18;1;
2023-02-19 11:30:00;13.28;13.56;14.08;1;57.29;60.24;63.98;1;0.00;1;1.60;2.67;1;108.89;90.00;1;579.98;697.51;1;1013.96;1;
2023-02-19 12:00:00;13.12;13.28;13.46;1;60.59;61.55;63.10;1;0.00;1;1.37;2.28;1;120.62;112.50;1;479.39;773.13;1;1013.60;1;
2023-02-19 12:30:00;13.36;13.76;14.16;1;61.84;63.19;64.69;1;0.00;1;1.65;2.65;1;107.83;112.50;1;502.36;926.27;1;1013.37;1;
2023-02-19 13:00:00;13.16;13.46;13.79;1;64.05;65.51;66.81;1;0.00;1;1.62;2.31;1;106.14;112.50;1;253.31;344.17;1;1013.01;1;
2023-02-19 13:30:00;13.77;13.92;14.06;1;62.66;63.34;64.51;1;0.00;1;1.58;2.30;1;118.44;135.00;1;267.97;341.95;1;1012.70;1;
2023-02-19 14:00:00;14.08;14.22;14.32;1;61.28;62.14;62.93;1;0.00;1;1.41;2.31;1;134.85;135.00;1;312.76;830.43;1;1012.43;1;
2023-02-19 14:30:00;14.26;14.47;14.69;1;61.72;62.52;63.31;1;0.00;1;1.00;2.10;1;154.70;135.00;1;228.70;553.27;1;1012.16;1;
2023-02-19 15:00:00;13.83;14.03;14.30;1;62.05;62.78;63.33;1;0.00;1;1.20;2.47;1;150.77;157.50;1;111.87;150.17;1;1012.00;1;
2023-02-19 15:30:00;13.89;14.00;14.09;1;62.08;62.54;62.99;1;0.00;1;0.97;2.30;1;159.43;157.50;1;48.09;73.77;1;1011.94;1;
2023-02-19 16:00:00;13.70;13.80;13.88;1;62.62;63.17;63.78;1;0.00;1;1.06;2.85;1;170.19;157.50;1;23.33;40.79;1;1011.88;1;
2023-02-19 16:30:00;13.78;13.97;14.17;1;62.36;62.99;63.71;1;0.00;1;0.52;1.56;1;155.83;157.50;1;0.00;17.25;1;1011.99;1;
2023-02-19 17:00:00;13.96;14.13;14.27;1;62.76;63.19;63.72;1;0.00;1;0.39;1.21;1;129.91;90.00;1;0.00;0.00;1;1011.92;1;
2023-02-19 17:30:00;13.47;13.76;14.05;1;62.87;64.20;65.06;1;0.00;1;0.53;1.57;1;137.09;135.00;1;0.00;0.00;1;1012.05;1;
2023-02-19 18:00:00;13.49;13.68;13.83;1;64.35;64.95;65.72;1;0.00;1;0.27;0.86;1;205.16;225.00;1;0.00;0.00;1;1012.13;1;
2023-02-19 18:30:00;13.47;13.61;13.82;1;63.11;64.05;65.04;1;0.00;1;0.37;1.20;1;178.77;225.00;1;0.00;0.00;1;1012.16;1;
2023-02-19 19:00:00;13.36;13.49;13.60;1;63.48;63.77;64.03;1;0.00;1;0.26;1.04;1;212.65;202.50;1;0.00;0.00;1;1012.36;1;
2023-02-19 19:30:00;13.01;13.28;13.55;1;63.55;64.71;65.54;1;0.00;1;1.01;2.13;1;267.04;247.50;1;0.00;0.00;1;1012.30;1;
2023-02-19 20:00:00;12.91;13.12;13.34;1;63.78;64.85;65.62;1;0.00;1;0.81;1.75;1;268.15;270.00;1;0.00;0.00;1;1012.43;1;
2023-02-19 20:30:00;13.11;13.25;13.35;1;64.11;64.57;65.51;1;0.00;1;0.31;0.85;1;279.21;270.00;1;0.00;0.00;1;1012.57;1;
2023-02-19 21:00:00;12.08;12.71;13.19;1;64.66;67.76;73.63;1;0.00;1;1.02;2.12;1;8.09;67.50;1;0.00;0.00;1;1012.76;1;
2023-02-19 21:30:00;11.84;11.98;12.25;1;68.47;72.36;75.06;1;0.00;1;1.39;2.12;1;2.25;337.50;1;0.00;0.00;1;1012.92;1;
2023-02-19 22:00:00;11.86;12.15;12.39;1;67.33;68.97;71.80;1;0.00;1;1.82;2.50;1;333.96;315.00;1;0.00;0.00;1;1013.11;1;
2023-02-19 22:30:00;11.50;11.66;11.91;1;71.54;72.08;72.56;1;0.00;1;2.45;3.20;1;332.91;337.50;1;0.00;0.00;1;1013.38;1;
2023-02-19 23:00:00;11.48;11.58;11.70;1;71.84;72.54;73.11;1;0.00;1;2.66;3.40;1;343.20;337.50;1;0.00;0.00;1;1013.47;1;
2023-02-19 23:30:00;11.15;11.33;11.54;1;72.19;72.91;73.50;1;0.00;1;2.65;3.56;1;326.83;337.50;1;0.00;0.00;1;1013.45;1;
2023-02-20 00:00:00;10.88;11.11;11.31;1;72.32;72.99;73.75;1;0.00;1;2.64;3.22;1;315.25;315.00;1;0.00;0.00;1;1013.34;1;
2023-02-20 00:30:00;10.32;10.59;10.85;1;73.31;73.92;74.49;1;0.00;1;2.85;3.78;1;303.96;315.00;1;0.00;0.00;1;1013.23;1;
2023-02-20 01:00:00;10.32;10.53;10.75;1;71.84;73.23;73.99;1;0.00;1;3.00;4.13;1;327.52;315.00;1;0.00;0.00;1;1013.27;1;
2023-02-20 01:30:00;10.54;10.67;10.85;1;72.60;73.87;76.41;1;0.00;1;2.86;3.96;1;330.26;337.50;1;0.00;0.00;1;1013.31;1;
2023-02-20 02:00:00;10.27;10.40;10.56;1;73.25;74.06;75.77;1;0.00;1;2.16;3.39;1;331.76;337.50;1;0.00;0.00;1;1013.49;1;
2023-02-20 02:30:00;10.37;10.56;10.81;1;74.50;75.98;80.27;1;0.00;1;2.55;3.78;1;333.38;337.50;1;0.00;0.00;1;1013.61;1;
2023-02-20 03:00:00;10.34;10.65;10.95;1;75.40;79.05;82.10;1;0.00;1;3.07;4.29;1;342.81;337.50;1;0.00;0.00;1;1013.71;1;
2023-02-20 03:30:00;10.27;10.62;10.95;1;80.02;81.59;82.98;1;0.00;1;2.84;4.15;1;334.42;337.50;1;0.00;0.00;1;1013.70;1;
2023-02-20 04:00:00;10.13;10.27;10.42;1;81.35;82.53;83.95;1;0.00;1;3.02;3.94;1;326.18;315.00;1;0.00;0.00;1;1013.63;1;
2023-02-20 04:30:00;10.11;10.25;10.40;1;82.31;84.97;86.90;1;0.00;1;3.54;4.49;1;335.80;337.50;1;0.00;0.00;1;1013.74;1;
2023-02-20 05:00:00;10.03;10.19;10.29;1;86.02;87.59;88.98;1;0.00;1;3.55;4.51;1;337.07;337.50;1;0.00;0.00;1;1014.07;1;
2023-02-20 05:30:00;9.74;10.03;10.28;1;83.90;87.18;89.66;1;0.00;1;2.82;4.32;1;320.60;315.00;1;0.00;0.00;1;1014.35;1;
2023-02-20 06:00:00;8.92;9.49;9.96;1;81.82;83.86;88.62;1;0.00;1;2.58;3.74;1;311.11;315.00;1;0.00;0.00;1;1014.46;1;
2023-02-20 06:30:00;8.87;9.17;9.41;1;82.29;84.05;89.08;1;0.00;1;3.11;3.97;1;317.11;315.00;1;0.00;0.00;1;1014.52;1;
2023-02-20 07:00:00;9.17;9.33;9.46;1;81.35;82.43;84.67;1;0.00;1;3.51;4.48;1;316.56;315.00;1;0.00;0.00;1;1014.69;1;
2023-02-20 07:30:00;9.12;9.28;9.55;1;81.23;82.24;83.50;1;0.00;1;3.27;4.14;1;310.90;315.00;1;0.00;0.00;1;1015.05;1;
2023-02-20 08:00:00;9.54;9.84;10.21;1;80.94;81.96;83.24;1;0.00;1;3.20;4.13;1;314.34;315.00;1;68.31;110.42;1;1015.52;1;
2023-02-20 08:30:00;10.22;10.59;11.08;1;81.14;81.91;82.99;1;0.00;1;2.93;3.95;1;316.40;315.00;1;76.50;202.25;1;1015.82;1;
