_id,data_ora,id_station,denominazione,temperatura_min,temperatura_avg,temperatura_max,cod_validazione_temperatura,umidita_rel_min,umidita_rel_avg,umidita_rel_max,cod_validazione_umidita_rel,precipitazione,cod_validazione_precipitazione,velocita_vento_avg,velocita_vento_max,cod_validazione_velocita_vento,direzione_vento_gradi,direzione_vento_settore,cod_validazione_direzione_vento,rad_solare_globale_avg,rad_solare_globale_max,cod_validazione_rad_solare_globale,pressione_atmosferica,cod_validazione_pressione_atmosferica,Latitude,Longitude
1,2023-01-01T00:00:00,2,bari,10.87,11.01,11.31,1,72.59,73.52,76.82,1,0.0,1,2.57,3.22,1,318.87,315.0,1,0.0,0.0,1,1021.25,1,41.11694,16.89375
2,2023-01-01T00:30:00,2,bari,10.75,11.16,11.47,1,71.31,73.32,76.77,1,0.0,1,2.4,3.2,1,307.11,292.5,1,0.0,0.0,1,1021.19,1,41.11694,16.89375
3,2023-01-01T01:00:00,2,bari,10.08,10.39,10.73,1,73.75,74.35,74.95,1,0.0,1,3.17,3.59,1,297.13,292.5,1,0.0,0.0,1,1021.05,1,41.11694,16.89375
4,2023-01-01T01:30:00,2,bari,10.08,10.43,10.65,1,72.25,73.36,75.28,1,0.0,1,3.55,4.14,1,305.73,315.0,1,0.0,0.0,1,1021.02,1,41.11694,16.89375
5,2023-01-01T02:00:00,2,bari,10.58,10.73,10.88,1,71.91,72.7,74.93,1,0.0,1,3.1,3.77,1,306.83,315.0,1,0.0,0.0,1,1020.99,1,41.11694,16.89375
6,2023-01-01T02:30:00,2,bari,10.26,10.45,10.64,1,72.15,72.92,73.64,1,0.0,1,3.18,3.59,1,302.24,292.5,1,0.0,0.0,1,1021.03,1,41.11694,16.89375
7,2023-01-01T03:00:00,2,bari,10.41,10.64,10.79,1,69.54,70.92,73.5,1,0.0,1,2.86,3.39,1,304.93,315.0,1,0.0,0.0,1,1020.94,1,41.11694,16.89375
8,2023-01-01T03:30:00,2,bari,10.33,10.54,10.73,1,68.77,69.98,70.95,1,0.0,1,2.63,3.22,1,299.2,292.5,1,0.0,0.0,1,1020.82,1,41.11694,16.89375
9,2023-01-01T04:00:00,2,bari,10.25,10.5,10.7,1,69.06,70.08,71.37,1,0.0,1,3.09,3.77,1,302.11,315.0,1,0.0,0.0,1,1020.71,1,41.11694,16.89375
10,2023-01-01T04:30:00,2,bari,9.9,10.16,10.4,1,70.8,71.9,73.38,1,0.0,1,2.84,3.21,1,302.73,292.5,1,0.0,0.0,1,1020.66,1,41.11694,16.89375
11,2023-01-01T05:00:00,2,bari,10.35,10.6,10.71,1,71.04,71.71,72.7,1,0.0,1,2.91,3.22,1,314.8,315.0,1,0.0,0.0,1,1020.7,1,41.11694,16.89375
12,2023-01-01T05:30:00,2,bari,10.26,10.59,11.13,1,71.06,73.06,74.71,1,0.0,1,3.1,3.4,1,310.35,315.0,1,0.0,0.0,1,1020.71,1,41.11694,16.89375
13,2023-01-01T06:00:00,2,bari,10.18,10.54,10.93,1,71.25,76.06,83.23,1,0.0,1,3.07,3.41,1,296.81,292.5,1,0.0,0.0,1,1020.69,1,41.11694,16.89375
14,2023-01-01T06:30:00,2,bari,9.79,10.1,10.52,1,72.72,76.6,82.03,1,0.0,1,2.77,3.41,1,279.39,270.0,1,0.0,0.0,1,1020.74,1,41.11694,16.89375
15,2023-01-01T07:00:00,2,bari,9.64,9.84,10.11,1,82.25,88.72,93.85,1,0.0,1,2.83,3.4,1,278.48,270.0,1,0.0,0.0,1,1020.84,1,41.11694,16.89375
16,2023-01-01T07:30:00,2,bari,8.95,9.53,9.99,1,72.0,83.65,97.4,1,0.0,1,2.77,3.2,1,288.43,292.5,1,0.0,0.0,1,1021.04,1,41.11694,16.89375
17,2023-01-01T08:00:00,2,bari,9.71,10.13,10.62,1,67.33,70.53,72.79,1,0.0,1,3.0,3.23,1,299.2,292.5,1,0.0,0.0,1,1021.31,1,41.11694,16.89375
18,2023-01-01T08:30:00,2,bari,10.55,11.32,11.84,1,64.78,66.79,69.07,1,0.0,1,2.74,3.22,1,314.49,315.0,1,61.19,104.86,1,1021.46,1,41.11694,16.89375
19,2023-01-01T09:00:00,2,bari,11.85,12.12,12.36,1,62.88,63.91,65.98,1,0.0,1,1.92,2.48,1,327.55,337.5,1,145.75,178.16,1,1021.53,1,41.11694,16.89375
20,2023-01-01T09:30:00,2,bari,11.52,11.71,12.06,1,63.5,66.61,69.14,1,0.0,1,1.16,1.58,1,297.0,292.5,1,211.37,251.22,1,1021.76,1,41.11694,16.89375
21,2023-01-01T10:00:00,2,bari,11.85,12.31,12.85,1,65.71,66.72,68.66,1,0.0,1,0.95,1.4,1,300.07,292.5,1,284.12,311.96,1,1021.95,1,41.11694,16.89375
22,2023-01-01T10:30:00,2,bari,12.54,12.79,13.12,1,65.19,70.05,74.22,1,0.0,1,1.12,1.93,1,48.55,67.5,1,337.37,358.71,1,1022.02,1,41.11694,16.89375
23,2023-01-01T11:00:00,2,bari,12.47,12.65,12.76,1,73.27,75.6,80.17,1,0.0,1,1.06,1.75,1,60.88,67.5,1,382.58,403.69,1,1021.86,1,41.11694,16.89375
24,2023-01-01T11:30:00,2,bari,12.76,13.41,13.86,1,80.74,82.39,84.93,1,0.0,1,0.45,1.04,1,13.75,45.0,1,419.13,431.44,1,1021.38,1,41.11694,16.89375
25,2023-01-01T12:00:00,2,bari,13.86,14.28,14.7,1,76.15,79.83,84.12,1,0.0,1,0.32,1.2,1,52.83,22.5,1,436.94,447.99,1,1020.86,1,41.11694,16.89375
26,2023-01-01T12:30:00,2,bari,14.05,14.48,14.88,1,76.83,78.65,79.87,1,0.0,1,0.67,1.22,1,97.81,90.0,1,441.29,447.22,1,1020.4,1,41.11694,16.89375
27,2023-01-01T13:00:00,2,bari,13.05,13.79,14.33,1,77.55,81.3,88.11,1,0.0,1,1.38,2.12,1,62.41,45.0,1,411.21,439.11,1,1019.9,1,41.11694,16.89375
28,2023-01-01T13:30:00,2,bari,13.04,13.35,13.81,1,87.42,89.92,91.47,1,0.0,1,2.22,3.03,1,72.68,67.5,1,396.45,411.56,1,1019.66,1,41.11694,16.89375
29,2023-01-01T14:00:00,2,bari,13.87,15.27,16.13,1,74.16,79.7,88.08,1,0.0,1,1.74,3.04,1,92.16,90.0,1,355.5,378.59,1,1019.45,1,41.11694,16.89375
30,2023-01-01T14:30:00,2,bari,15.82,16.03,16.25,1,74.41,75.29,76.41,1,0.0,1,1.62,3.56,1,107.34,112.5,1,300.26,328.5,1,1019.49,1,41.11694,16.89375
31,2023-01-01T15:00:00,2,bari,15.64,16.2,16.52,1,73.78,75.78,78.76,1,0.0,1,1.47,3.03,1,120.22,112.5,1,227.43,269.09,1,1019.52,1,41.11694,16.89375
32,2023-01-01T15:30:00,2,bari,15.47,15.59,15.71,1,78.24,78.96,79.91,1,0.0,1,0.97,2.11,1,143.1,135.0,1,26.61,155.06,1,1019.68,1,41.11694,16.89375
33,2023-01-01T16:00:00,2,bari,15.2,15.4,15.61,1,78.2,78.99,80.35,1,0.0,1,1.07,2.48,1,155.64,157.5,1,48.22,95.2,1,1019.72,1,41.11694,16.89375
34,2023-01-01T16:30:00,2,bari,14.8,15.21,15.43,1,79.66,80.39,81.31,1,0.0,1,0.8,2.3,1,200.63,180.0,1,0.0,20.47,1,1019.68,1,41.11694,16.89375
35,2023-01-01T17:00:00,2,bari,14.43,14.61,14.91,1,80.06,80.85,82.08,1,0.0,1,0.73,1.95,1,217.35,225.0,1,0.0,0.0,1,1019.72,1,41.11694,16.89375
36,2023-01-01T17:30:00,2,bari,14.2,14.35,14.53,1,82.04,82.35,82.91,1,0.0,1,0.55,1.77,1,207.82,180.0,1,0.0,0.0,1,1019.91,1,41.11694,16.89375
37,2023-01-01T18:00:00,2,bari,13.89,14.05,14.26,1,82.92,83.33,84.33,1,0.0,1,0.89,1.94,1,178.5,180.0,1,0.0,0.0,1,1020.07,1,41.11694,16.89375
38,2023-01-01T18:30:00,2,bari,13.74,13.87,14.0,1,84.63,86.7,88.26,1,0.0,1,0.98,2.3,1,206.46,202.5,1,0.0,0.0,1,1020.19,1,41.11694,16.89375
39,2023-01-01T19:00:00,2,bari,13.28,13.52,13.84,1,86.19,87.25,88.35,1,0.0,1,0.93,2.28,1,184.55,202.5,1,0.0,0.0,1,1020.31,1,41.11694,16.89375
40,2023-01-01T19:30:00,2,bari,12.98,13.14,13.33,1,83.28,85.74,87.3,1,0.0,1,1.05,2.68,1,219.31,247.5,1,0.0,0.0,1,1020.35,1,41.11694,16.89375
41,2023-01-01T20:00:00,2,bari,12.86,13.2,13.36,1,79.84,81.25,82.85,1,0.0,1,1.09,2.31,1,241.92,247.5,1,0.0,0.0,1,1020.33,1,41.11694,16.89375
42,2023-01-01T20:30:00,2,bari,11.87,12.17,12.78,1,81.01,82.65,85.37,1,0.0,1,2.33,3.2,1,260.61,270.0,1,0.0,0.0,1,1020.28,1,41.11694,16.89375
43,2023-01-01T21:00:00,2,bari,11.03,11.33,11.89,1,81.29,83.1,84.31,1,0.0,1,3.16,3.95,1,261.9,270.0,1,0.0,0.0,1,1020.18,1,41.11694,16.89375
44,2023-01-01T21:30:00,2,bari,11.17,11.38,11.55,1,79.69,81.37,84.02,1,0.0,1,3.16,3.78,1,256.51,247.5,1,0.0,0.0,1,1020.24,1,41.11694,16.89375
45,2023-01-01T22:00:00,2,bari,10.37,10.7,11.23,1,80.66,81.93,82.49,1,0.0,1,3.2,3.93,1,262.4,270.0,1,0.0,0.0,1,1020.21,1,41.11694,16.89375
46,2023-01-01T22:30:00,2,bari,10.22,10.37,10.56,1,80.75,81.2,82.26,1,0.0,1,3.22,3.78,1,264.69,270.0,1,0.0,0.0,1,1020.08,1,41.11694,16.89375
47,2023-01-01T23:00:00,2,bari,10.17,10.3,10.46,1,77.99,79.58,81.33,1,0.0,1,3.32,3.93,1,271.55,270.0,1,0.0,0.0,1,1020.12,1,41.11694,16.89375
48,2023-01-01T23:30:00,2,bari,10.02,10.21,10.38,1,78.0,78.34,78.69,1,0.0,1,3.11,3.77,1,270.96,270.0,1,0.0,0.0,1,1020.16,1,41.11694,16.89375
49,2023-01-02T00:00:00,2,bari,9.74,9.9,10.01,1,77.46,78.3,79.16,1,0.0,1,2.59,3.41,1,274.59,270.0,1,0.0,0.0,1,1020.1,1,41.11694,16.89375
50,2023-01-02T00:30:00,2,bari,9.64,9.74,9.84,1,77.82,78.37,78.65,1,0.0,1,2.11,3.2,1,280.33,292.5,1,0.0,0.0,1,1020.0,1,41.11694,16.89375
51,2023-01-02T01:00:00,2,bari,9.65,9.83,9.99,1,77.6,78.05,78.42,1,0.0,1,1.8,2.64,1,299.48,292.5,1,0.0,0.0,1,1019.86,1,41.11694,16.89375
52,2023-01-02T01:30:00,2,bari,9.61,9.75,9.88,1,77.94,78.39,78.82,1,0.0,1,2.54,3.58,1,291.66,292.5,1,0.0,0.0,1,1019.64,1,41.11694,16.89375
53,2023-01-02T02:00:00,2,bari,9.5,9.71,9.98,1,76.77,78.41,79.48,1,0.0,1,2.6,3.41,1,290.71,292.5,1,0.0,0.0,1,1019.6,1,41.11694,16.89375
54,2023-01-02T02:30:00,2,bari,9.65,10.09,10.46,1,73.46,76.08,78.24,1,0.0,1,2.52,3.19,1,295.43,292.5,1,0.0,0.0,1,1019.61,1,41.11694,16.89375
55,2023-01-02T03:00:00,2,bari,9.32,9.54,9.74,1,76.99,78.08,78.75,1,0.0,1,2.79,3.22,1,291.6,292.5,1,0.0,0.0,1,1019.57,1,41.11694,16.89375
56,2023-01-02T03:30:00,2,bari,8.98,9.34,9.64,1,76.49,78.27,79.81,1,0.0,1,2.96,3.41,1,283.65,292.5,1,0.0,0.0,1,1019.47,1,41.11694,16.89375
57,2023-01-02T04:00:00,2,bari,8.91,9.3,9.98,1,77.45,79.73,80.7,1,0.0,1,2.91,3.42,1,292.55,292.5,1,0.0,0.0,1,1019.39,1,41.11694,16.89375
58,2023-01-02T04:30:00,2,bari,9.86,10.02,10.2,1,74.63,76.16,78.03,1,0.0,1,2.55,2.86,1,300.08,292.5,1,0.0,0.0,1,1019.36,1,41.11694,16.89375
59,2023-01-02T05:00:00,2,bari,10.17,10.34,10.59,1,72.31,74.05,75.34,1,0.0,1,2.6,3.21,1,290.32,292.5,1,0.0,0.0,1,1019.29,1,41.11694,16.89375
60,2023-01-02T05:30:00,2,bari,9.61,10.14,10.67,1,71.13,74.7,78.22,1,0.0,1,2.52,3.0,1,278.91,270.0,1,0.0,0.0,1,1019.33,1,41.11694,16.89375
61,2023-01-02T06:00:00,2,bari,9.55,9.82,10.2,1,72.7,74.9,77.18,1,0.0,1,2.37,3.04,1,266.85,270.0,1,0.0,0.0,1,1019.51,1,41.11694,16.89375
62,2023-01-02T06:30:00,2,bari,9.29,9.43,9.65,1,74.84,76.22,78.23,1,0.0,1,2.92,3.38,1,273.03,270.0,1,0.0,0.0,1,1019.71,1,41.11694,16.89375
63,2023-01-02T07:00:00,2,bari,8.8,9.49,9.83,1,72.87,75.68,78.85,1,0.0,1,2.97,3.59,1,279.4,270.0,1,0.0,0.0,1,1019.85,1,41.11694,16.89375
64,2023-01-02T07:30:00,2,bari,8.42,8.64,8.84,1,76.81,77.99,79.45,1,0.0,1,3.0,3.59,1,274.32,270.0,1,0.0,0.0,1,1019.92,1,41.11694,16.89375
65,2023-01-02T08:00:00,2,bari,8.41,8.63,9.0,1,76.17,78.56,80.84,1,0.0,1,3.05,3.59,1,274.78,270.0,1,0.0,0.0,1,1020.09,1,41.11694,16.89375
66,2023-01-02T08:30:00,2,bari,8.81,9.07,9.37,1,75.76,77.27,79.64,1,0.0,1,3.08,3.41,1,275.75,270.0,1,68.72,129.18,1,1020.13,1,41.11694,16.89375
67,2023-01-02T09:00:00,2,bari,9.36,9.87,10.52,1,72.46,74.64,76.55,1,0.0,1,2.6,3.38,1,268.23,270.0,1,159.38,212.25,1,1020.12,1,41.11694,16.89375
68,2023-01-02T09:30:00,2,bari,10.54,11.03,11.75,1,70.73,71.85,72.58,1,0.0,1,1.45,2.28,1,262.31,270.0,1,186.1,236.79,1,1020.19,1,41.11694,16.89375
69,2023-01-02T10:00:00,2,bari,11.84,13.24,14.82,1,59.96,65.44,70.24,1,0.0,1,0.25,1.03,1,348.98,315.0,1,228.67,260.99,1,1020.22,1,41.11694,16.89375
70,2023-01-02T10:30:00,2,bari,14.34,14.6,14.9,1,59.11,62.84,65.02,1,0.0,1,0.39,0.86,1,110.1,90.0,1,291.1,357.71,1,1020.16,1,41.11694,16.89375
71,2023-01-02T11:00:00,2,bari,14.66,14.83,15.18,1,64.51,66.23,68.46,1,0.0,1,0.71,1.74,1,135.15,135.0,1,383.86,409.57,1,1019.86,1,41.11694,16.89375
72,2023-01-02T11:30:00,2,bari,14.81,15.01,15.26,1,64.7,66.5,68.11,1,0.0,1,0.84,1.74,1,145.47,135.0,1,380.92,419.23,1,1019.53,1,41.11694,16.89375
73,2023-01-02T12:00:00,2,bari,14.83,15.17,15.62,1,65.73,68.04,72.54,1,0.0,1,1.19,2.66,1,150.06,157.5,1,415.61,461.87,1,1019.25,1,41.11694,16.89375
74,2023-01-02T12:30:00,2,bari,15.16,15.43,15.7,1,68.58,71.18,73.45,1,0.0,1,2.33,5.96,1,158.71,157.5,1,455.85,464.31,1,1018.81,1,41.11694,16.89375
75,2023-01-02T13:00:00,2,bari,15.14,15.29,15.56,1,71.74,73.63,75.28,1,0.0,1,2.69,5.94,1,157.04,157.5,1,405.92,453.1,1,1018.45,1,41.11694,16.89375
76,2023-01-02T13:30:00,2,bari,14.99,15.25,15.5,1,74.17,75.91,77.35,1,0.0,1,3.06,5.97,1,157.37,157.5,1,414.32,445.89,1,1018.23,1,41.11694,16.89375
77,2023-01-02T14:00:00,2,bari,15.0,15.1,15.25,1,77.53,78.68,80.13,1,0.0,1,3.05,6.16,1,158.85,157.5,1,362.93,423.01,1,1018.03,1,41.11694,16.89375
78,2023-01-02T14:30:00,2,bari,14.88,14.98,15.09,1,79.73,80.62,81.37,1,0.0,1,2.97,5.59,1,161.25,157.5,1,277.05,302.19,1,1017.9,1,41.11694,16.89375
79,2023-01-02T15:00:00,2,bari,15.01,15.1,15.17,1,77.76,78.85,80.02,1,0.0,1,2.81,7.25,1,164.86,157.5,1,219.8,255.33,1,1017.9,1,41.11694,16.89375
80,2023-01-02T15:30:00,2,bari,14.89,14.98,15.09,1,79.12,80.5,81.47,1,0.0,1,2.63,5.42,1,164.89,157.5,1,39.93,134.29,1,1018.0,1,41.11694,16.89375
81,2023-01-02T16:00:00,2,bari,14.82,14.93,15.05,1,79.64,80.77,81.43,1,0.0,1,2.37,5.79,1,175.58,157.5,1,71.87,123.3,1,1018.11,1,41.11694,16.89375
82,2023-01-02T16:30:00,2,bari,14.47,14.71,14.87,1,78.12,78.9,79.71,1,0.0,1,2.02,4.69,1,193.38,202.5,1,0.0,43.12,1,1018.16,1,41.11694,16.89375
83,2023-01-02T17:00:00,2,bari,14.03,14.24,14.52,1,78.34,78.73,79.21,1,0.0,1,1.85,3.96,1,194.91,202.5,1,0.0,0.0,1,1018.19,1,41.11694,16.89375
84,2023-01-02T17:30:00,2,bari,13.75,13.89,14.13,1,79.2,80.99,82.71,1,0.0,1,2.0,4.31,1,199.93,202.5,1,0.0,0.0,1,1018.24,1,41.11694,16.89375
85,2023-01-02T18:00:00,2,bari,13.4,13.61,13.81,1,82.8,83.46,83.83,1,0.0,1,1.7,3.77,1,203.24,202.5,1,0.0,0.0,1,1018.35,1,41.11694,16.89375
86,2023-01-02T18:30:00,2,bari,13.2,13.35,13.46,1,82.91,83.16,83.5,1,0.0,1,1.04,2.66,1,204.58,202.5,1,0.0,0.0,1,1018.44,1,41.11694,16.89375
87,2023-01-02T19:00:00,2,bari,12.64,12.86,13.19,1,82.71,84.04,85.04,1,0.0,1,1.48,2.86,1,214.84,225.0,1,0.0,0.0,1,1018.44,1,41.11694,16.89375
88,2023-01-02T19:30:00,2,bari,12.31,12.5,12.73,1,78.63,79.96,82.39,1,0.0,1,2.07,3.19,1,243.54,247.5,1,0.0,0.0,1,1018.53,1,41.11694,16.89375
89,2023-01-02T20:00:00,2,bari,11.96,12.16,12.33,1,78.77,79.1,79.61,1,0.0,1,1.82,3.04,1,259.8,270.0,1,0.0,0.0,1,1018.61,1,41.11694,16.89375
90,2023-01-02T20:30:00,2,bari,11.74,11.87,12.08,1,77.32,78.61,79.48,1,0.0,1,2.24,3.59,1,284.04,292.5,1,0.0,0.0,1,1018.66,1,41.11694,16.89375
91,2023-01-02T21:00:00,2,bari,11.45,11.59,11.8,1,76.33,76.62,77.41,1,0.0,1,2.64,3.76,1,289.67,292.5,1,0.0,0.0,1,1018.7,1,41.11694,16.89375
92,2023-01-02T21:30:00,2,bari,11.11,11.42,11.62,1,77.52,79.77,82.32,1,0.0,1,2.49,3.77,1,331.04,337.5,1,0.0,0.0,1,1018.81,1,41.11694,16.89375
93,2023-01-02T22:00:00,2,bari,10.46,10.74,11.13,1,82.45,87.51,92.78,1,0.0,1,3.28,4.69,1,326.32,315.0,1,0.0,0.0,1,1018.91,1,41.11694,16.89375
94,2023-01-02T22:30:00,2,bari,10.47,10.66,10.83,1,92.75,94.45,95.58,1,0.0,1,2.67,4.09,1,311.08,315.0,1,0.0,0.0,1,1018.96,1,41.11694,16.89375
95,2023-01-02T23:00:00,2,bari,10.66,10.87,11.04,1,95.14,95.87,96.24,1,0.0,1,2.34,3.59,1,302.01,292.5,1,0.0,0.0,1,1018.99,1,41.11694,16.89375
96,2023-01-02T23:30:00,2,bari,10.92,11.02,11.14,1,95.91,96.29,96.71,1,0.0,1,2.08,3.75,1,299.77,292.5,1,0.0,0.0,1,1019.03,1,41.11694,16.89375
97,2023-01-03T00:00:00,2,bari,10.81,10.95,11.05,1,96.06,96.54,97.42,1,0.0,1,2.32,3.22,1,292.77,292.5,1,0.0,0.0,1,1018.96,1,41.11694,16.89375
98,2023-01-03T00:30:00,2,bari,10.85,11.01,11.25,1,96.31,96.93,98.18,1,0.0,1,2.32,2.86,1,299.03,292.5,1,0.0,0.0,1,1018.85,1,41.11694,16.89375
99,2023-01-03T01:00:00,2,bari,11.19,11.36,11.55,1,96.68,97.05,97.85,1,0.0,1,2.3,3.03,1,312.69,315.0,1,0.0,0.0,1,1018.77,1,41.11694,16.89375
100,2023-01-03T01:30:00,2,bari,11.44,11.53,11.64,1,95.23,96.14,96.82,1,0.0,1,1.89,2.96,1,308.4,315.0,1,0.0,0.0,1,1018.78,1,41.11694,16.89375
101,2023-01-03T02:00:00,2,bari,11.5,11.63,11.74,1,92.93,94.06,95.61,1,0.0,1,1.82,2.48,1,311.67,315.0,1,0.0,0.0,1,1018.88,1,41.11694,16.89375
102,2023-01-03T02:30:00,2,bari,11.52,11.68,11.82,1,92.24,92.61,93.69,1,0.0,1,1.81,2.46,1,308.1,315.0,1,0.0,0.0,1,1018.86,1,41.11694,16.89375
103,2023-01-03T03:00:00,2,bari,11.67,11.78,11.86,1,91.32,91.79,92.32,1,0.0,1,1.4,2.12,1,305.53,315.0,1,0.0,0.0,1,1018.81,1,41.11694,16.89375
104,2023-01-03T03:30:00,2,bari,11.7,11.8,11.92,1,91.3,91.62,92.5,1,0.0,1,1.66,2.28,1,320.31,315.0,1,0.0,0.0,1,1018.66,1,41.11694,16.89375
105,2023-01-03T04:00:00,2,bari,11.58,11.68,11.78,1,91.35,91.62,92.21,1,0.0,1,2.18,3.38,1,319.11,315.0,1,0.0,0.0,1,1018.51,1,41.11694,16.89375
106,2023-01-03T04:30:00,2,bari,11.39,11.51,11.73,1,91.35,91.96,92.91,1,0.0,1,2.89,4.51,1,333.54,337.5,1,0.0,0.0,1,1018.58,1,41.11694,16.89375
107,2023-01-03T05:00:00,2,bari,11.32,11.44,11.58,1,92.78,93.24,93.76,1,0.0,1,2.09,3.38,1,351.94,0.0,1,0.0,0.0,1,1018.68,1,41.11694,16.89375
108,2023-01-03T05:30:00,2,bari,11.03,11.23,11.46,1,93.73,94.36,94.98,1,0.0,1,2.34,3.96,1,350.88,337.5,1,0.0,0.0,1,1018.74,1,41.11694,16.89375
109,2023-01-03T06:00:00,2,bari,10.78,10.9,11.11,1,94.71,95.44,95.88,1,0.0,1,2.72,3.96,1,341.59,337.5,1,0.0,0.0,1,1018.72,1,41.11694,16.89375
110,2023-01-03T06:30:00,2,bari,10.66,10.77,10.88,1,95.57,95.78,95.98,1,0.0,1,2.71,3.95,1,332.11,337.5,1,0.0,0.0,1,1018.83,1,41.11694,16.89375
111,2023-01-03T07:00:00,2,bari,10.59,10.7,10.76,1,95.11,95.52,95.83,1,0.0,1,2.27,3.59,1,314.91,315.0,1,0.0,0.0,1,1019.03,1,41.11694,16.89375
112,2023-01-03T07:30:00,2,bari,10.75,10.87,11.05,1,92.49,94.02,95.35,1,0.0,1,1.62,2.66,1,306.46,315.0,1,0.0,0.0,1,1019.16,1,41.11694,16.89375
113,2023-01-03T08:00:00,2,bari,10.99,11.09,11.15,1,89.76,90.89,92.67,1,0.0,1,1.81,3.03,1,303.83,315.0,1,0.0,0.0,1,1019.29,1,41.11694,16.89375
114,2023-01-03T08:30:00,2,bari,11.01,11.09,11.19,1,87.84,88.63,89.62,1,0.0,1,2.24,3.41,1,320.05,315.0,1,0.0,0.0,1,1019.4,1,41.11694,16.89375
115,2023-01-03T09:00:00,2,bari,10.99,11.19,11.46,1,86.37,87.48,88.2,1,0.0,1,1.51,3.02,1,343.35,337.5,1,0.0,0.0,1,1019.65,1,41.11694,16.89375
116,2023-01-03T09:30:00,2,bari,11.32,11.5,11.64,1,84.88,85.64,86.26,1,0.0,1,1.62,3.4,1,352.29,337.5,1,24.46,39.46,1,1019.92,1,41.11694,16.89375
117,2023-01-03T10:00:00,2,bari,11.46,11.66,12.08,1,85.37,86.1,86.67,1,0.0,1,1.92,3.57,1,345.24,337.5,1,63.34,76.88,1,1020.02,1,41.11694,16.89375
118,2023-01-03T10:30:00,2,bari,11.68,11.91,12.15,1,85.67,87.09,88.5,1,0.0,1,2.84,4.14,1,19.29,22.5,1,51.6,77.32,1,1020.15,1,41.11694,16.89375
119,2023-01-03T11:00:00,2,bari,11.43,11.58,11.82,1,88.23,89.38,89.94,1,0.0,1,3.41,4.87,1,29.06,22.5,1,37.94,57.67,1,1020.04,1,41.11694,16.89375
120,2023-01-03T11:30:00,2,bari,11.42,11.56,11.67,1,89.5,90.17,90.72,1,0.0,1,2.56,3.78,1,44.01,45.0,1,61.91,90.87,1,1019.79,1,41.11694,16.89375
121,2023-01-03T12:00:00,2,bari,11.51,11.66,11.8,1,89.31,89.89,91.33,1,0.0,1,1.87,2.85,1,41.2,45.0,1,150.67,177.6,1,1019.42,1,41.11694,16.89375
122,2023-01-03T12:30:00,2,bari,11.79,12.15,12.66,1,85.42,88.71,90.22,1,0.0,1,1.91,2.85,1,47.87,45.0,1,217.54,454.76,1,1019.13,1,41.11694,16.89375
123,2023-01-03T13:00:00,2,bari,12.55,12.74,12.93,1,84.91,85.77,86.75,1,0.0,1,2.04,2.83,1,38.16,45.0,1,326.24,450.88,1,1018.85,1,41.11694,16.89375
124,2023-01-03T13:30:00,2,bari,12.89,13.18,13.43,1,75.84,80.63,84.92,1,0.0,1,2.67,4.51,1,34.74,45.0,1,370.74,400.47,1,1018.5,1,41.11694,16.89375
125,2023-01-03T14:00:00,2,bari,13.09,13.36,13.5,1,72.98,74.28,76.41,1,0.0,1,3.97,5.42,1,30.49,22.5,1,197.76,381.81,1,1018.27,1,41.11694,16.89375
126,2023-01-03T14:30:00,2,bari,12.81,12.93,13.06,1,75.95,77.54,79.33,1,0.0,1,4.74,6.16,1,27.1,22.5,1,110.35,268.1,1,1018.29,1,41.11694,16.89375
127,2023-01-03T15:00:00,2,bari,12.71,12.83,13.0,1,76.81,78.81,79.57,1,0.0,1,4.52,6.16,1,24.71,22.5,1,145.13,201.36,1,1018.26,1,41.11694,16.89375
128,2023-01-03T15:30:00,2,bari,12.94,13.2,13.36,1,72.19,73.46,76.13,1,0.0,1,2.92,4.31,1,5.53,0.0,1,30.4,126.29,1,1018.24,1,41.11694,16.89375
129,2023-01-03T16:00:00,2,bari,13.24,13.39,13.62,1,72.48,73.45,74.49,1,0.0,1,2.12,3.77,1,339.97,337.5,1,35.6,74.11,1,1018.19,1,41.11694,16.89375
130,2023-01-03T16:30:00,2,bari,13.16,13.39,13.59,1,72.01,72.5,72.9,1,0.0,1,2.01,3.21,1,325.89,315.0,1,0.0,0.0,1,1018.28,1,41.11694,16.89375
131,2023-01-03T17:00:00,2,bari,12.66,12.99,13.23,1,73.06,75.92,79.91,1,0.0,1,1.87,2.86,1,353.21,0.0,1,0.0,0.0,1,1018.35,1,41.11694,16.89375
132,2023-01-03T17:30:00,2,bari,12.39,12.53,12.66,1,80.01,80.94,81.82,1,0.0,1,2.33,3.77,1,3.06,0.0,1,0.0,0.0,1,1018.48,1,41.11694,16.89375
133,2023-01-03T18:00:00,2,bari,12.34,12.4,12.47,1,80.99,81.41,81.93,1,0.0,1,2.58,3.92,1,1.62,0.0,1,0.0,0.0,1,1018.75,1,41.11694,16.89375
134,2023-01-03T18:30:00,2,bari,12.08,12.34,12.49,1,80.6,81.33,82.27,1,0.0,1,2.04,3.4,1,340.7,337.5,1,0.0,0.0,1,1018.87,1,41.11694,16.89375
135,2023-01-03T19:00:00,2,bari,11.65,11.85,12.11,1,82.41,83.57,84.23,1,0.0,1,2.52,3.57,1,333.89,337.5,1,0.0,0.0,1,1018.97,1,41.11694,16.89375
136,2023-01-03T19:30:00,2,bari,11.28,11.51,11.75,1,84.05,84.74,85.42,1,0.0,1,2.58,3.74,1,316.91,315.0,1,0.0,0.0,1,1018.93,1,41.11694,16.89375
